2C	10	9D	0B	3A	CC	7A	5
2D	0	8	1	DF	E8	5	73
2E	14	31	73	14	2B	95	70
2F	E0	E0	38	50	E7	2	C4
20	10	9F	1C	71	F3	1C	22
21	70	60	14	31	63	14	2A
22	48	6	10	83	32	CE	7A
23	15	0	0A	1E	24	1A	C9
24	E8	0E	F6	20	26	31	CD
25	42	37	0C	48	4	18	84
26	86	7F	2A	37	8F	E7	7F
27	70	9F	C7	FF	FE	44	10
28	C4	2	C6	4A	2E	7A	78
29	70	A7	E7	80	10	C6	2A
2A	C0	10	E7	9A	C1	4	27
2B	32	C8	10	F3	3A	C0	54
2C	AC	23	0	50	C1	8C	20
2D	E6	44	54	C7	78	18	BC
2E	73	0B	70	C0	7E	33	C6
2F	2	C0	CC	34	0	10	87
20	32	9E	20	6C	21	8	D0
21	95	8A	2A	0B	E2	16	FE
22	71	67	EA	35	10	77	E7
23	6	3F	F2	33	5	48	17
24	50	32	78	E8	3E	20	1C
25	61	60	0E	51	4	9E	20
26	16	40	34	31	1A	34	71
27	64	62	32	14	30	48	21
28	4A	6A	31	9	72	30	1C
29	20	3C	51	34	5A	21	12
2A	3C	91	5D	0E	50	3C	30
2B	16	42	8F	71	5E	40	32
2C	31	12	9C	31	3	88	91
2D	8B	84	71	6D	B2	32	6
2E	73	EA	34	53	FF	7A	84
2F	FC	22	73	E0	BC	20	0A
20	22	2	B8	78	23	10	9F
21	3A	BA	24	5	0	0A	57
22	E6	21	DC	88	71	DC	E2
23	21	4	80	2B	47	7C	E0
24	0	26	74	E7	1F	FF	0
25	C7	B2	2A	2	2C	30	C1
26	0	22	2A	6	E2	50	D4
27	71	70	D4	31	4A	28	34
28	60	2A	17	7F	28	32	77
29	FF	28	33	CF	70	C0	56
2A	24	30	C6	4	33	28	22
2B	E6	23	B4	20	34	20	F8
2C	33	0D	50	C1	58	20	66
2D	35	7	32	CD	7F	60	28
2E	37	7B	17	FF	1B	7B	E0
2F	1	9E	37	0B	18	15	A8
20	0F	E6	0A	6	34	0E	E6
21	7	2A	0A	25	5	77	67
22	6	3F	F6	21	E2	BC	72
23	1	FB	E8	20	16	40	8C
24	31	74	16	C0	26	60	EA
25	23	48	17	5C	FE	21	AE
26	24	20	E0	71	6C	0E	50
27	C0	30	16	42	8F	71	22
28	41	30	FE	21	12	50	A1
29	37	2E	21	8C	D8	24	1
2A	44	2A	27	D8	81	34	40
2B	23	21	74	E6	74	30	D6
2C	20	4E	20	F8	43	D8	E8
2D	9	DE	48	50	E7	7A	80
2E	10	FD	3A	C0	12	40	D2
2F	44	50	C6	2	C8	3A	31
20	D8	C4	31	CC	3C	60	C4
21	20	3C	33	4B	30	C1	40
22	20	EA	31	7	82	71	59
23	EE	31	7	74	31	22	C4
24	A2	77	FB	D2	33	0B	E2
25	16	A4	71	66	B8	31	10
26	96	31	4B	C0	60	80	31
27	14	C0	91	5F	0E	50	C0
28	30	16	42	70	63	86	3B
29	63	78	4	78	1D	99	47
2A	1	3F	70	C3	E2	24	54
2B	66	78	1C	D0	30	70	20
2C	64	20	A4	21	E0	94	3B
2D	E7	2	CC	10	9F	3A	CC
2E	7A	15	0	8	E0	91	88
2F	6C	B1	6A	6C	42	77	E7
20	DE	30	6C	50	DE	31	7C
21	6C	91	62	0E	50	6C	30
22	16	40	A0	31	1A	C2	71
23	65	C2	31	14	A0	71	9
24	F2	30	1C	20	CA	20	A8
25	61	13	A8	91	5E	0E	50
26	A8	61	13	EE	31	14	CC
27	40	F6	31	13	FE	30	F6
28	70	8A	31	0	0	0	0
3	7F	36	78	0	0	0	0
2	76	48	78	0	0	0	0
1F	FA	36	49	8D	E6	31	1B
30	0	0	0	0	0	0	0
21	E6	51	67	E6	33	23	E8
22	1B	F6	31	8B	F6	51	57
23	10	50	3A	40	32	40	9A
24	21	47	20	56	0B	30	C1
25	0	8C	5B	FA	23	AE	4
26	6F	E6	33	8D	4	F7	36
27	40	E8	40	CA	22	4	31
28	F4	31	7	0C	72	32	91
29	B8	30	A2	31	23	8	24
2A	81	FC	2A	1F	DA	22	2A
2B	2F	76	B7	6B	18	15	A8
2C	1	E6	0C	6	31	2	C0
2D	20	0C	33	4	E6	6	12
2E	31	5	98	88	2	FB	76
2F	73	6	3F	18	0F	24	29
20	7C	C0	0	26	74	C6	1F
21	FF	34	76	21	3F	FC	71
22	2E	EC	31	0F	E4	71	2F
23	F8	31	9	7E	71	55	18
24	30	D8	71	71	2A	36	31
25	EF	7B	2D	1	FB	44	F3
26	1D	77	E7	58	20	EE	52
27	7	54	FC	25	FC	E8	0D
28	74	C7	68	22	70	C3	58
29	2C	50	C6	7A	58	10	E0
2A	3A	D0	10	E7	32	C0	1A
2B	41	50	1E	30	18	48	13
2C	FD	3A	C8	57	E6	78	2C
2D	E2	4A	50	E7	3	F8	10
2E	1F	3A	CC	7C	E0	94	32
2F	E7	17	94	20	FA	22	72
20	74	B9	20	50	21	6	F6
21	30	9C	61	32	5C	30	E6
22	A2	40	30	EA	21	1D	6E
23	30	1E	81	36	0C	42	77
24	67	82	40	AA	84	2	FD
25	76	B5	EA	30	FC	23	0
26	E2	14	E0	71	43	A0	31
27	0E	3A	31	40	A8	36	4
28	48	17	9D	71	E8	E2	20
29	FA	61	3B	0C	30	E2	21
2A	7	12	22	18	13	30	33
2B	4	8D	71	6E	D1	78	5A
2C	60	DC	64	1	48	E8	13
2D	7E	72	6	73	9C	34	53
2E	FF	78	8	96	31	0F	A8
2F	40	C8	25	7A	5C	10	FF
20	3A	E8	30	26	22	50	C1
21	E8	3C	E7	E7	80	10	87
22	32	CC	7A	5	0	0A	73
23	0C	30	64	21	53	FE	30
24	68	29	10	9F	3A	CE	7A
25	15	0	12	50	4E	34	10
26	E7	FA	C9	56	33	44	E8
27	14	0E	42	48	6	30	31
28	CD	30	31	10	8E	24	18
29	E7	86	7F	1A	50	E6	27
2A	EF	E7	7F	70	FF	C7	FF
2B	28	40	42	20	2C	22	70
2C	C3	F6	28	57	E6	78	28
2D	70	E0	E0	38	74	2F	3
2E	FC	10	1F	3A	CC	7C	E0
2F	0	26	74	E7	17	FF	34
20	E0	21	73	F6	51	1A	F6
21	71	42	F6	31	14	F6	71
22	9	FE	31	73	CA	51	17
23	28	33	19	E8	0B	24	71
24	3A	0E	51	4	E0	20	16
25	40	EE	60	40	91	4D	40
26	71	78	14	31	5	FA	31
27	19	40	91	1F	40	91	47
28	0E	50	40	65	1F	18	0F
29	A8	3	8E	64	1F	FF	0
2A	C7	DC	31	64	3A	40	F6
2B	20	E6	33	C8	E8	9	96
2C	40	B4	26	7A	68	10	FD
2D	3A	C0	12	42	70	C0	C4
2E	33	C6	3	D8	FE	34	C8
2F	10	7	32	C8	C3	3D	50
20	C1	3C	33	6	E6	7	CA
21	71	35	CA	31	7	9E	7B
22	3	48	0F	E8	2	48	1F
23	2	FD	76	B5	AE	20	F0
24	51	14	F0	71	44	F0	31
25	0E	F0	31	3D	F8	30	D2
26	23	17	9E	71	74	60	E6
27	31	3C	0C	30	38	21	7
28	12	20	E2	71	7	74	30
29	9C	31	E6	4C	71	37	FC
2A	23	70	77	E7	FC	42	E6
2B	8	A6	62	78	8	BE	3F
2C	4C	E8	48	70	E6	E3	D6
2D	70	F7	C7	94	10	9D	3A
2E	CC	7A	8	5	0	8	1
2F	DF	E8	5	73	14	31	73
20	14	23	95	70	E0	C0	35
21	E7	3	E4	10	9F	1C	62
22	2	F7	1C	21	71	14	32
23	51	EF	14	20	F4	2E	10
24	8F	3A	CE	7A	15	0	0A
25	10	7F	7A	C9	E8	0E	10
26	30	26	21	CD	42	37	0C
27	48	3	18	63	86	7F	46
28	29	70	6F	E7	7F	70	7F
29	C7	FF	73	E2	32	53	FF
2A	70	22	70	C3	EA	2F	10
2B	E3	2	C6	50	C6	7A	60
2C	70	A7	E7	80	10	E7	2A
2D	C0	4	10	C6	FA	C1	4
2E	28	3A	C8	10	DF	32	C0
2F	54	C1	90	21	53	94	30
20	28	44	57	E6	78	20	7E
21	73	DC	10	1F	9A	29	7C
22	E0	0	26	74	E7	17	FF
23	34	FC	27	71	18	15	A8
24	0	E2	16	F8	71	46	E4
25	32	10	30	16	30	EC	33
26	5	48	17	D4	33	6C	E8
27	0B	1C	71	3E	0E	51	4
28	AA	20	16	40	36	51	1A
29	36	71	3F	36	31	14	36
2A	31	3D	3E	32	9	50	34
2B	30	3E	60	5E	31	18	3E
2C	91	37	0E	50	3E	30	16
2D	41	8E	60	41	0B	68	31
2E	18	70	22	E2	7	9A	40
2F	7C	22	4	54	0C	38	3
20	48	0F	E8	2	48	1F	37
21	98	2F	75	37	FC	0	17
22	18	81	80	A3	70	60	E0
23	22	58	63	F2	0B	C0	79
24	FC	ED	95	30	C1	0	A3
25	67	D6	64	20	32	71	51
26	AE	30	32	A1	7F	2E	31
27	9F	2E	71	C4	2E	31	67
28	C8	33	9F	67	D7	2E	91
29	53	2E	D1	80	5C	31	A0
2A	5C	71	C2	5C	31	39	F6
2B	31	A0	2E	B1	52	5C	D1
2C	81	8A	31	A6	8A	71	88
2D	8A	30	BC	41	A6	5C	B1
2E	4E	8A	D1	82	B8	31	A1
2F	B8	71	86	B8	22	EC	DD
20	EA	31	A1	8A	B1	50	B8
21	D1	83	E6	31	A2	E6	71
22	84	2E	31	AF	B8	31	A2
23	B8	B1	4F	E6	D1	84	E6
24	31	A5	E6	62	F1	6E	5C
25	31	81	E6	31	A5	E6	B1
26	4C	E6	D1	85	E6	31	A4
27	2E	71	72	8A	31	53	E6
28	31	A4	E6	B1	4D	E6	D1
29	86	E6	31	A7	5C	71	6C
2A	B8	31	25	E6	31	A7	E6
2B	B1	4B	E6	D1	87	D6	31
2C	7F	F8	31	28	DE	31	80
2D	D2	31	24	E6	31	81	DA
2E	31	20	EE	31	82	E2	31
2F	1C	F6	31	83	EA	31	18
20	FE	31	84	F2	31	14	D8
21	31	85	FA	31	10	E0	31
22	86	D4	35	0C	77	E7	6
23	3F	DC	31	8	F0	30	8
24	46	4	18	13	A8	0	E2
25	EA	A3	77	77	67	20	46
26	E2	16	70	E3	E7	FE	DA
27	22	7B	4F	3C	40	34	74
28	5	48	17	5C	F8	23	AC
29	E8	0B	1C	71	49	0E	53
2A	4	48	7	16	40	38	71
2B	15	38	71	4E	E4	31	0F
2C	5C	50	36	61	AA	36	91
2D	48	0E	50	36	63	AA	8D
2E	71	58	40	F2	31	19	E6
2F	D1	76	7E	7C	2D	2A	47
20	7C	E0	0	26	74	E7	1F
21	FF	34	FC	23	74	74	E6
22	BC	31	6	52	37	7	54
23	E1	1	50	E8	9	A4	48
24	50	E7	7A	6C	10	FD	3A
25	C0	12	49	70	C0	E0	38
26	50	C6	3	EC	50	1E	34
27	10	7	32	CC	3C	61	17
28	3C	43	3E	77	66	3C	50
29	D8	81	41	D8	40	78	31
2A	3E	D8	60	5E	31	11	D8
2B	91	39	0E	50	D8	30	16
2C	42	70	63	64	3B	63	78
2D	4	78	1D	90	5F	1	3F
2E	70	C3	FA	24	54	66	78
2F	24	6A	71	E8	6A	59	87
20	32	CD	7A	15	0	14	70
21	E0	7E	37	E7	3	F0	10
22	9F	3A	CC	10	31	8	CE
23	93	3C	77	67	B8	31	7
24	7C	91	45	7C	42	77	E7
25	14	40	7C	40	CC	31	68
26	7C	91	3D	0E	50	7C	30
27	16	40	A0	80	D0	31	68
28	B0	31	3	52	60	3A	40
29	EE	22	2	24	D2	F1	40
2A	D2	40	FA	20	18	20	D2
2B	91	10	D2	91	38	0E	50
2C	D2	60	F6	41	11	F6	40
2D	FE	31	10	56	A0	A8	31
2E	79	C2	40	A0	22	4	56
2F	A0	31	7	0C	75	57	90
20	7C	E8	24	88	31	1F	B4
21	30	96	21	77	0E	31	1D
22	38	70	A4	21	67	1C	35
23	16	30	FC	0	17	1C	51
24	87	2A	32	0F	5B	EE	2F
25	AC	58	C1	0	AA	30	A1
26	0	76	4	6F	8E	61	4
27	5F	6	20	C6	33	79	4
28	F7	48	28	80	FC	2A	1F
29	E6	9	2A	2F	5C	22	2A
2A	3F	F8	22	2A	4F	7A	B1
2B	29	EA	31	6B	EA	22	E2
2C	5	DC	40	7E	B1	3A	14
2D	30	A0	A1	6F	DE	24	4
2E	A0	90	F7	6	33	9C	76
2F	46	FC	22	B0	67	EE	22
20	1	F4	AC	B1	39	2E	A0
21	48	44	54	E1	2	1C	28
22	42	2A	6	58	20	48	D3
23	63	76	87	66	73	E3	E7
24	FE	F0	22	7A	E2	F0	30
25	8C	A1	26	EE	31	63	EE
26	31	0B	1E	62	7B	20	98
27	42	48	7	4E	24	1	C4
28	E8	18	FC	31	26	3A	A2
29	7B	1F	3A	A2	70	C3	12
2A	2C	50	C6	7A	3C	10	E0
2B	FA	D1	10	E7	32	C0	30
2C	40	A0	31	C4	10	28	3A
2D	DA	5C	FC	0	20	88	61
2E	88	20	72	91	E6	72	A0
2F	AA	60	C8	22	77	6	AA
20	40	88	51	12	82	31	2D
21	D8	33	6	72	A3	66	2A
22	52	B5	78	8	E8	3	72
23	A0	0	0	AE	4F	50	E7
24	79	9C	13	F5	3A	C0	50
25	C1	0	E4	70	E7	E7	80
26	0A	10	87	32	CC	7A	5
27	0	0A	72	A7	0C	20	26
28	22	52	A1	16	20	AA	28
29	10	95	3A	CE	7A	15	0
2A	12	DE	4A	10	DF	AA	C9
2B	54	C7	77	EC	E8	16	18
2C	33	9F	3A	CD	2C	31	14
2D	F6	46	48	6	18	C6	86
2E	7F	1A	51	9	E8	48	70
2F	CF	E7	7F	70	DF	C7	FF
20	2C	40	10	53	C0	E0	38
21	CE	22	2	A0	70	20	3C
22	22	10	7	64	22	7C	E0
23	F8	29	74	E7	17	FF	18
24	E7	E0	1	34	9E	21	51
25	AE	62	E2	17	D0	71	F3
26	D0	31	11	EE	31	F4	D8
27	31	8	BE	31	51	E0	32
28	4	71	34	24	1	E8	8
29	71	F2	33	31	EF	7A	82
2A	21	3	10	33	0	77	7
2B	38	30	FC	21	5	A6	20
2C	F4	33	28	E8	14	EA	31
2D	52	EA	F0	EA	A2	BC	10
2E	EA	30	28	40	EE	31	E8
2F	EE	F0	EE	61	E8	EE	A0
20	7E	33	28	10	E7	EE	30
21	86	21	24	58	20	0E	40
22	E4	20	30	30	F2	41	10
23	FC	20	B8	20	EE	30	1A
24	43	7	70	EF	EA	31	FF
25	EA	30	28	30	42	20	12
26	22	70	C3	FE	26	56	A6
27	78	84	70	E0	F2	37	E7
28	3	B4	10	15	3A	CD	EE
29	C2	0	C7	AA	22	2	14
2A	F0	F1	FE	F0	71	0C	F0
2B	40	F8	20	20	20	F0	40
2C	BA	30	F0	30	CA	44	32
2D	B5	7A	FB	CA	62	77	C7
2E	F0	B1	30	F0	51	56	F0
2F	51	63	F0	31	73	F0	51
20	60	F0	93	D4	10	F3	F0
21	51	30	F0	31	EC	F0	D1
22	67	F0	51	61	16	20	F0
23	31	93	F0	91	30	F0	21
24	9A	F0	32	0	C0	F0	51
25	30	F0	F0	F0	30	1A	30
26	F0	B0	28	20	8E	61	E2
27	F4	20	C6	52	7B	6	C6
28	31	1E	6C	31	C0	D6	44
29	54	C7	78	68	D2	22	0
2A	DC	DA	39	0E	70	C0	E0
2B	38	50	C6	3	98	10	31
2C	C0	84	50	70	27	0A	48
2D	17	9B	71	E8	9	3A	71
2E	2	0C	31	3	D4	20	12
2F	20	E0	D1	40	E0	51	5E
20	E0	F0	E0	A1	F8	E0	71
21	40	E0	31	F8	E0	F0	E0
22	61	F8	E0	D1	40	E0	71
23	F4	E0	51	40	E0	F0	E0
24	40	1A	20	E0	C1	F4	42
25	33	F4	70	C3	DC	26	56
26	66	78	40	70	E0	C4	31
27	E7	A5	2C	10	13	3A	CD
28	7C	E0	0	26	74	E7	17
29	FF	36	24	E0	1	0	C7
2A	AA	24	2	18	77	C6	B8
2B	33	6	E2	17	D0	71	13
2C	F6	31	11	72	31	60	FE
2D	31	8	F6	20	20	20	D4
2E	31	4	BA	33	1	E8	8
2F	CA	44	32	73	7B	10	CA
20	60	F0	D3	3C	E8	13	F0
21	31	5A	F0	41	70	F0	32
22	50	63	F0	33	2	48	3
23	82	47	50	C6	79	E8	10
24	E3	32	EE	41	3C	EE	31
25	F0	EE	C1	70	EE	51	50
26	EE	21	F0	D2	32	83	32
27	EE	81	3C	EE	21	1A	EE
28	32	1	38	EE	51	3C	EE
29	F0	EE	30	1A	30	EE	B0
2A	28	20	58	20	2C	20	C0
2B	44	54	C7	78	50	BC	22
2C	0	DC	88	40	8	30	74
2D	41	34	2A	30	DA	34	50
2E	E7	79	D8	0E	40	2A	31
2F	34	2A	73	70	50	A1	0C
20	39	60	E0	18	1C	63	3
21	0	70	83	FE	2C	1C	84
22	79	2A	79	FB	F2	CF	54
23	61	1	AC	BA	44	54	66
24	78	7C	4E	39	BC	70	C4
25	E0	2	54	E6	21	EC	5A
26	31	E0	0C	45	10	E0	3A
27	DA	5C	10	21	F6	AA	31
28	80	1C	71	F0	B6	30	58
29	20	34	41	E6	68	20	C2
2A	40	0C	71	E8	48	44	36
2B	66	7B	10	9E	46	48	16
2C	34	C7	7B	13	AC	31	40
2D	AC	64	79	F8	8B	61	B6
2E	40	16	31	2	20	90	B8
2F	20	CC	21	30	20	71	D4
20	D4	44	36	A7	7A	FB	8E
21	45	48	17	34	E6	7A	C8
22	20	FC	21	28	68	70	98
23	20	A4	31	35	14	21	EC
24	5C	82	7A	F3	EA	41	57
25	EA	23	9C	88	71	C0	40
26	30	31	E6	A4	31	C4	98
27	63	7A	3C	30	CC	21	26
28	18	62	7B	1F	98	57	86
29	7A	E2	30	C1	0	63	84
2A	71	20	0C	30	A8	50	A6
2B	31	38	B0	91	40	B0	31
2C	68	A6	71	3D	C6	91	45
2D	38	31	11	BC	71	39	DC
2E	91	41	DC	31	50	DC	63
2F	7A	6C	58	5A	21	AA	DE
20	71	48	FE	91	4E	16	31
21	AC	F4	71	49	F4	91	4F
22	86	31	18	86	71	37	7A
23	91	3F	7A	31	6C	9C	71
24	3E	90	91	46	16	31	4C
25	64	73	60	8E	61	20	71
26	3C	20	91	44	36	31	64
27	36	71	35	42	31	C8	2C
28	71	68	EA	30	F6	20	EA
29	61	47	4E	91	4D	F4	31
2A	19	64	71	3A	64	91	42
2B	7A	30	B4	50	C8	32	5C
2C	8D	64	81	3B	84	91	43
2D	FE	31	1D	9A	71	36	BC
2E	31	72	A6	71	32	B2	22
2F	0	FC	9C	72	58	80	BC
20	81	2D	DE	31	3F	C8	46
21	7C	C6	0	34	68	56	FA
22	31	2E	F0	31	13	DA	71
23	5E	DA	91	65	F0	31	7C
24	F0	71	62	F0	91	6A	B8
25	31	14	E6	71	5F	E6	91
26	66	CE	31	21	FC	71	59
27	F2	31	D8	E6	72	80	58
28	E6	21	AE	FE	70	80	50
29	E6	51	70	F8	71	6D	EE
2A	31	12	EE	71	5D	EE	91
2B	64	EE	31	78	E4	71	60
2C	E4	91	67	8E	31	0	CC
2D	73	78	8F	61	EE	70	8
2E	50	AE	51	69	F8	31	1B
2F	F8	71	55	0C	B1	6B	D0
20	91	6F	D0	30	BA	81	5A
21	DC	31	D4	A4	72	7C	81
22	9A	50	D0	31	53	FC	46
23	36	7	7B	0F	70	C3	EE
24	39	17	34	E6	7B	12	30
25	E1	0	36	0E	40	0C	32
26	0E	50	0C	21	F8	1A	44
27	54	E6	79	F4	0C	22	1
28	BC	0C	62	7A	0	0C	31
29	B8	18	71	FC	FC	38	4
2A	0	F6	10	C0	32	D1	54
2B	FA	20	22	20	B0	52	79
2C	8C	FA	83	7A	E5	8C	BA
2D	81	0A	F0	91	0C	BA	31
2E	34	F0	71	9	FC	22	0
2F	F0	36	71	E4	F2	31	B4
20	42	71	F0	FE	31	B0	4E
21	71	EC	24	30	5A	82	88
22	8A	50	81	1	E8	91	5
23	FE	31	32	FE	70	9C	20
24	86	21	EC	86	71	D0	F4
25	31	A8	92	71	E0	A8	31
26	A4	9E	71	DC	50	B1	84
27	B2	44	76	86	6	3F	C2
28	31	D0	BA	33	68	83	6C
29	B0	61	7A	32	41	8	0C
2A	71	DE	D0	91	DF	F0	31
2B	20	E6	71	64	FC	31	18
2C	2E	72	DC	87	38	81	DB
2D	FC	92	E4	89	FC	72	7A
2E	EA	40	90	D8	41	98	F0
2F	71	B4	FC	31	E4	FC	71
20	98	FC	31	94	FC	71	B0
21	FC	31	90	FC	71	AC	FC
22	B1	74	FA	46	36	E7	7A
23	FA	70	C3	FA	39	17	34
24	E6	7A	FD	30	E1	0	30
25	0E	40	0C	32	F6	50	0C
26	21	E8	1A	44	54	E6	79
27	B8	0C	22	1	A0	0C	71
28	CC	2E	44	57	26	79	4C
29	FE	44	57	27	79	50	3E
2A	91	D3	3A	71	EF	2E	31
2B	9C	3A	7A	C8	76	E6	6
2C	3F	10	C0	32	D0	54	FE
2D	21	80	E8	71	80	84	B1
2E	7C	F4	31	58	C0	62	7A
2F	B8	FC	42	77	6	30	70
20	FA	21	30	DC	30	34	72
21	7A	2C	F2	82	7B	7A	F2
22	31	54	32	71	A4	FE	30
23	A4	20	3E	61	B4	CE	53
24	27	7B	5C	CE	82	7B	7F
25	CE	31	24	CE	62	7B	56
26	DA	31	16	0C	71	4A	22
27	91	7E	D8	31	74	22	70
28	D0	20	38	81	7C	38	31
29	37	CC	71	D2	FA	30	7C
2A	20	FA	61	C0	50	31	4F
2B	E4	71	F7	F6	91	F2	EE
2C	22	4	78	FA	71	D1	FA
2D	22	0	D8	FA	71	78	5C
2E	21	3	F2	20	46	61	F9
2F	18	31	D4	46	71	60	A0
20	44	37	46	7A	DD	FA	31
21	70	FA	40	D4	35	4B	30
22	C1	0	7A	FE	40	FA	70
23	B6	20	EE	81	7B	22	71
24	63	22	31	25	2E	62	7A
25	E1	F6	30	5A	20	F6	52
26	79	6C	F6	53	47	7A	E3
27	F6	44	55	C6	79	48	10
28	71	C4	8A	31	E0	B8	71
29	54	E6	31	1C	C4	71	58
2A	FC	41	36	7E	21	C5	7E
2B	22	2	10	50	71	D4	7E
2C	31	4D	5C	71	C6	7A	82
2D	7A	D5	6E	7B	D0	76	87
2E	6	3F	2A	7	E6	9	75
2F	E7	8	44	E2	7	76	A7
20	8	57	3	48	0F	E8	2
21	48	1F	B6	62	FA	D1	8C
22	32	70	76	22	50	2A	91
23	5	2A	61	E6	2A	F0	E0
24	39	20	70	E0	E0	38	30
25	E7	4	41	58	31	8	CE
26	31	AC	CE	66	78	58	E8
27	9	70	C0	1A	24	50	C6
28	3	74	12	82	77	C7	76
29	51	1D	FC	40	32	22	7B
2A	0D	8A	31	17	D0	31	FC
2B	92	31	18	FC	40	F8	40
2C	30	20	3A	2C	50	E7	78
2D	50	10	87	32	CC	7A	15
2E	0	1A	C4	84	7B	0B	E8
2F	6	D0	51	6	0C	40	16
20	91	0D	CA	71	14	CA	73
21	10	8B	71	D8	33	0D	76
22	67	E0	50	82	20	6A	61
23	0B	E4	A2	77	F9	FA	28
24	96	FC	30	C1	0	26	2A
25	6	CE	26	2A	9	E6	13
26	77	47	E2	51	0F	96	70
27	18	20	F6	30	18	31	0C
28	7A	91	21	7A	B1	21	90
29	91	26	C6	71	21	F8	42
2A	70	E0	EA	2A	38	E7	4
2B	28	13	E0	3A	D1	E8	7
2C	0E	71	2A	0E	45	38	FC
2D	0	20	10	16	36	10	7
2E	FA	CD	7E	80	76	2A	76
2F	94	17	FF	1A	94	E0	1
20	76	86	B8	30	82	20	2C
21	20	A2	61	1E	76	30	A2
22	72	1	F9	F4	46	37	E7
23	7A	F8	70	C3	8	33	E6
24	7B	17	F8	42	36	87	24
25	20	10	44	30	C6	7B	2B
26	BA	33	19	77	27	F8	42
27	E6	1A	F8	62	E6	16	F2
28	62	E6	12	8A	41	58	8A
29	20	50	31	E2	C2	A1	25
2A	C2	B1	25	D8	91	2B	50
2B	77	25	50	E1	4	98	B0
2C	67	D0	71	16	D0	32	6
2D	73	FC	37	53	FF	7A	8
2E	E8	5	73	50	30	0A	22
2F	3	88	F8	9F	16	48	7
20	10	9F	3A	CC	7A	5	0
21	0A	57	E1	1	C0	E8	1
22	4	10	21	54	8	30	44
23	31	10	C4	30	4C	32	3
24	94	7C	35	21	30	E1	0
25	17	D4	31	1D	8	30	DC
26	41	19	10	31	20	E4	31
27	15	6C	21	1	28	32	E2
28	11	20	31	39	F4	31	0D
29	28	31	28	FC	31	9	30
2A	31	2A	D0	31	5	38	30
2B	E0	20	BC	2C	3	48	0F
2C	E8	2	48	1F	1	F9	37
2D	FC	0	D4	81	1C	F0	31
2E	0F	58	31	1A	F8	33	0B
2F	77	27	F8	51	7	F0	40
20	B6	22	4	3B	34	A0	32
21	33	16	77	E7	1E	51	11
22	6E	31	4	8E	31	0D	FE
23	42	70	C0	CA	2B	50	C6
24	3	8C	50	E7	78	8	10
25	87	32	C2	41	8	66	60
26	2E	40	C4	22	2	70	FA
27	33	0E	50	C1	D4	20	E2
28	3F	7	32	CD	7C	E0	0
29	26	74	E7	17	FF	18	E7
2A	E0	1	95	2	7C	E8	92
2B	21	7	6	20	48	40	6E
2C	22	7B	27	EA	31	13	0C
2D	62	7A	F8	F6	33	4	86
2E	7C	F4	32	4	85	6	32
2F	E6	0C	6C	48	48	16	34
20	C7	7B	22	E8	6	0C	51
21	6	0C	40	16	91	27	44
22	71	2C	BE	50	20	57	54
23	C7	7A	94	E8	9	73	A4
24	32	1F	FF	0A	28	C0	6F
25	10	DD	32	C0	D0	6F	B4
26	A2	4	0	B4	20	22	20
27	94	33	CC	70	C3	C8	21
28	7F	98	32	77	FF	98	24
29	1	F9	37	E6	46	20	EA
2A	73	6	72	83	E2	26	52
2B	94	7A	8C	E8	5	0A	73
2C	4C	77	3F	1A	31	0F	1A
2D	22	73	23	FC	22	53	39
2E	10	20	1A	20	0A	71	50
2F	C6	42	56	87	22	20	1E
20	31	9	52	40	62	20	14
21	60	88	31	54	E2	42	57
22	27	24	60	76	3F	54	10
23	D4	CA	C0	10	C6	3A	C0
24	70	E8	E0	40	12	26	3A
25	1	C9	3C	52	27	78	E6
26	20	9A	54	2	78	10	91
27	96	26	7A	5	0	8	3
28	99	60	31	0	0	0	0
3	7F	36	78	0	0	0	0
2	76	49	78	0	0	0	0
1F	FA	36	4A	20	AE	20	6A
30	0	0	0	0	0	0	0
21	20	14	20	76	41	72	76
22	34	52	31	7A	90	90	30
23	0A	61	40	16	50	A6	61
24	40	A6	91	44	50	60	1E
25	50	8C	80	14	50	8C	31
26	48	A8	70	24	50	8C	34
27	48	10	D1	A2	8C	92	10
28	66	8C	62	54	67	83	22
29	70	E0	8C	31	E7	8C	32
2A	87	1A	8C	42	0E	73	10
2B	32	53	FF	9C	2C	E8	2
2C	1	3F	70	E7	E5	CC	70
2D	F9	C4	CD	1C	21	FA	A8
2E	42	0C	73	10	31	73	10
2F	3A	48	7	10	9F	3A	CE
20	7A	15	0	12	FA	44	10
21	D9	FA	C9	FE	24	78	9C
22	E8	16	18	33	99	3A	CD
23	D2	31	14	EA	46	48	6
24	18	C6	86	7F	1A	50	9E
25	20	FA	38	70	CF	E7	7F
26	70	DF	C7	FF	2C	40	10
27	51	C0	7A	33	C6	2	7C
28	9E	20	3C	2F	10	7	32
29	CC	7C	E0	0	26	74	E7
2A	17	FF	34	FC	0	96	20
2B	CE	36	30	C6	7B	71	2A
2C	6	F8	21	73	E6	30	92
2D	22	7A	B0	F8	20	9C	71
2E	80	5E	53	16	34	C7	20
2F	20	8A	50	B8	47	0A	57
20	E1	1	E4	E8	4	9A	21
21	54	8	34	50	E1	4	6C
22	7E	20	D2	20	54	20	A4
23	31	16	0E	31	70	0E	93
24	8	48	0F	DA	26	48	1F
25	77	E7	6	3F	2A	22	2
26	20	5C	71	AC	48	D2	E0
